id,date,user,pc,filename,activity,to_removable_media,from_removable_media,content
F-C1000-22-4,05/24/2011 11:04:00,C1000,PC-C1000,R:\docs\confidential_export_4.pdf,File Copy,True,False,
F-C1000-22-5,05/24/2011 11:05:00,C1000,PC-C1000,R:\docs\confidential_export_5.pdf,File Copy,True,False,
F-C1000-22-6,05/24/2011 11:06:00,C1000,PC-C1000,R:\docs\confidential_export_6.pdf,File Copy,True,False,
F-C1000-22-7,05/24/2011 11:07:00,C1000,PC-C1000,R:\docs\confidential_export_7.pdf,File Copy,True,False,
F-C1000-22-8,05/24/2011 11:08:00,C1000,PC-C1000,R:\docs\confidential_export_8.pdf,File Copy,True,False,
F-C1000-22-9,05/24/2011 11:09:00,C1000,PC-C1000,R:\docs\confidential_export_9.pdf,File Copy,True,False,
F-C1000-22-10,05/24/2011 11:10:00,C1000,PC-C1000,R:\docs\confidential_export_10.pdf,File Copy,True,False,
F-C1000-22-11,05/24/2011 11:11:00,C1000,PC-C1000,R:\docs\confidential_export_11.pdf,File Copy,True,False,
F-C1000-22-12,05/24/2011 11:12:00,C1000,PC-C1000,R:\docs\confidential_export_12.pdf,File Copy,True,False,
F-C1000-22-13,05/24/2011 11:13:00,C1000,PC-C1000,C:\docs\report_13.pdf,File Open,False,False,
F-C1000-22-14,05/24/2011 11:14:00,C1000,PC-C1000,C:\docs\report_14.pdf,File Open,False,False,
F-C1000-22-15,05/24/2011 11:15:00,C1000,PC-C1000,C:\docs\report_15.pdf,File Open,False,False,
F-C1000-22-16,05/24/2011 11:16:00,C1000,PC-C1000,C:\docs\report_16.pdf,File Open,False,False,
F-C1000-22-17,05/24/2011 11:17:00,C1000,PC-C1000,C:\docs\report_17.pdf,File Open,False,False,
F-C1000-22-18,05/24/2011 11:18:00,C1000,PC-C1000,C:\docs\report_18.pdf,File Open,False,False,
F-C1000-22-19,05/24/2011 11:19:00,C1000,PC-C1000,C:\docs\report_19.pdf,File Open,False,False,
F-C1000-22-20,05/24/2011 11:20:00,C1000,PC-C1000,C:\docs\report_20.pdf,File Open,False,False,
F-C1000-22-21,05/24/2011 11:21:00,C1000,PC-C1000,C:\docs\report_21.pdf,File Open,False,False,
F-C1000-22-22,05/24/2011 11:22:00,C1000,PC-C1000,C:\docs\report_22.pdf,File Open,False,False,
F-C1000-22-23,05/24/2011 11:23:00,C1000,PC-C1000,C:\docs\report_23.pdf,File Open,False,False,
F-C1000-22-24,05/24/2011 11:24:00,C1000,PC-C1000,C:\docs\report_24.pdf,File Open,False,False,
F-C1000-22-25,05/24/2011 11:25:00,C1000,PC-C1000,C:\docs\report_25.pdf,File Open,False,False,
F-C1000-22-26,05/24/2011 11:26:00,C1000,PC-C1000,C:\docs\report_26.pdf,File Open,False,False,
F-C1000-22-27,05/24/2011 11:27:00,C1000,PC-C1000,C:\docs\report_27.pdf,File Open,False,False,
F-C1000-22-28,05/24/2011 11:28:00,C1000,PC-C1000,C:\docs\report_28.pdf,File Open,False,False,
F-C1000-22-29,05/24/2011 11:29:00,C1000,PC-C1000,C:\docs\report_29.pdf,File Open,False,False,
F-C1000-22-30,05/24/2011 11:30:00,C1000,PC-C1000,C:\docs\report_30.pdf,File Open,False,False,
F-C1000-22-31,05/24/2011 11:31:00,C1000,PC-C1000,C:\docs\report_31.pdf,File Open,False,False,
F-C1000-22-32,05/24/2011 11:32:00,C1000,PC-C1000,C:\docs\report_32.pdf,File Open,False,False,
F-C1000-22-33,05/24/2011 11:33:00,C1000,PC-C1000,C:\docs\report_33.pdf,File Open,False,False,
F-C1000-22-34,05/24/2011 11:34:00,C1000,PC-C1000,C:\docs\report_34.pdf,File Open,False,False,
F-C1000-22-35,05/24/2011 11:35:00,C1000,PC-C1000,C:\docs\report_35.pdf,File Open,False,False,
F-C1000-22-36,05/24/2011 11:36:00,C1000,PC-C1000,C:\docs\report_36.pdf,File Open,False,False,
F-C1000-22-37,05/24/2011 11:37:00,C1000,PC-C1000,C:\docs\report_37.pdf,File Open,False,False,
F-C1000-22-38,05/24/2011 11:38:00,C1000,PC-C1000,C:\docs\report_38.pdf,File Open,False,False,
F-C1000-22-39,05/24/2011 11:39:00,C1000,PC-C1000,C:\docs\report_39.pdf,File Open,False,False,
F-C1000-22-40,05/24/2011 11:40:00,C1000,PC-C1000,C:\docs\report_40.pdf,File Open,False,False,
F-C1000-22-41,05/24/2011 11:41:00,C1000,PC-C1000,C:\docs\report_41.pdf,File Open,False,False,
F-C1000-22-42,05/24/2011 11:42:00,C1000,PC-C1000,C:\docs\report_42.pdf,File Open,False,False,
F-C1000-22-43,05/24/2011 11:43:00,C1000,PC-C1000,C:\docs\report_43.pdf,File Open,False,False,
F-C1000-22-44,05/24/2011 11:44:00,C1000,PC-C1000,C:\docs\report_44.pdf,File Open,False,False,
F-C1000-22-45,05/24/2011 11:45:00,C1000,PC-C1000,C:\docs\report_45.pdf,File Open,False,False,
F-C1000-22-46,05/24/2011 11:46:00,C1000,PC-C1000,C:\docs\report_46.pdf,File Open,False,False,
F-C1000-22-47,05/24/2011 11:47:00,C1000,PC-C1000,C:\docs\report_47.pdf,File Open,False,False,
F-C1001-22-0,05/24/2011 11:00:00,C1001,PC-C1001,C:\docs\report_0.pdf,File Open,False,False,
F-C1001-22-1,05/24/2011 11:01:00,C1001,PC-C1001,C:\docs\report_1.pdf,File Open,False,False,
F-C1001-22-2,05/24/2011 11:02:00,C1001,PC-C1001,C:\docs\report_2.pdf,File Open,False,False,
F-C1001-22-3,05/24/2011 11:03:00,C1001,PC-C1001,C:\docs\report_3.pdf,File Open,False,False,
F-C1001-22-4,05/24/2011 11:04:00,C1001,PC-C1001,C:\docs\report_4.pdf,File Open,False,False,
F-C1001-22-5,05/24/2011 11:05:00,C1001,PC-C1001,C:\docs\report_5.pdf,File Open,False,False,
F-C1001-22-6,05/24/2011 11:06:00,C1001,PC-C1001,C:\docs\report_6.pdf,File Open,False,False,
F-C1001-22-7,05/24/2011 11:07:00,C1001,PC-C1001,C:\docs\report_7.pdf,File Open,False,False,
F-C1001-22-8,05/24/2011 11:08:00,C1001,PC-C1001,C:\docs\report_8.pdf,File Open,False,False,
F-C1001-22-9,05/24/2011 11:09:00,C1001,PC-C1001,C:\docs\report_9.pdf,File Open,False,False,
F-C1002-22-0,05/24/2011 11:00:00,C1002,PC-C1002,C:\docs\report_0.pdf,File Open,False,False,
F-C1002-22-1,05/24/2011 11:01:00,C1002,PC-C1002,C:\docs\report_1.pdf,File Open,False,False,
F-C1002-22-2,05/24/2011 11:02:00,C1002,PC-C1002,C:\docs\report_2.pdf,File Open,False,False,
F-C1002-22-3,05/24/2011 11:03:00,C1002,PC-C1002,C:\docs\report_3.pdf,File Open,False,False,
F-C1002-22-4,05/24/2011 11:04:00,C1002,PC-C1002,C:\docs\report_4.pdf,File Open,False,False,
F-C1002-22-5,05/24/2011 11:05:00,C1002,PC-C1002,C:\docs\report_5.pdf,File Open,False,False,
F-C1002-22-6,05/24/2011 11:06:00,C1002,PC-C1002,C:\docs\report_6.pdf,File Open,False,False,
F-C1002-22-7,05/24/2011 11:07:00,C1002,PC-C1002,C:\docs\report_7.pdf,File Open,False,False,
F-C1003-22-0,05/24/2011 11:00:00,C1003,PC-C1003,C:\docs\report_0.pdf,File Open,False,False,
F-C1003-22-1,05/24/2011 11:01:00,C1003,PC-C1003,C:\docs\report_1.pdf,File Open,False,False,
F-C1003-22-2,05/24/2011 11:02:00,C1003,PC-C1003,C:\docs\report_2.pdf,File Open,False,False,
F-C1003-22-3,05/24/2011 11:03:00,C1003,PC-C1003,C:\docs\report_3.pdf,File Open,False,False,
F-C1003-22-4,05/24/2011 11:04:00,C1003,PC-C1003,C:\docs\report_4.pdf,File Open,False,False,
F-C1003-22-5,05/24/2011 11:05:00,C1003,PC-C1003,C:\docs\report_5.pdf,File Open,False,False,
F-C1003-22-6,05/24/2011 11:06:00,C1003,PC-C1003,C:\docs\report_6.pdf,File Open,False,False,
F-C1003-22-7,05/24/2011 11:07:00,C1003,PC-C1003,C:\docs\report_7.pdf,File Open,False,False,
F-C1003-22-8,05/24/2011 11:08:00,C1003,PC-C1003,C:\docs\report_8.pdf,File Open,False,False,
F-C1004-22-0,05/24/2011 11:00:00,C1004,PC-C1004,C:\docs\report_0.pdf,File Open,False,False,
F-C1004-22-1,05/24/2011 11:01:00,C1004,PC-C1004,C:\docs\report_1.pdf,File Open,False,False,
F-C1004-22-2,05/24/2011 11:02:00,C1004,PC-C1004,C:\docs\report_2.pdf,File Open,False,False,
F-C1004-22-3,05/24/2011 11:03:00,C1004,PC-C1004,C:\docs\report_3.pdf,File Open,False,False,
F-C1004-22-4,05/24/2011 11:04:00,C1004,PC-C1004,C:\docs\report_4.pdf,File Open,False,False,
F-C1004-22-5,05/24/2011 11:05:00,C1004,PC-C1004,C:\docs\report_5.pdf,File Open,False,False,
F-C1004-22-6,05/24/2011 11:06:00,C1004,PC-C1004,C:\docs\report_6.pdf,File Open,False,False,
F-C1004-22-7,05/24/2011 11:07:00,C1004,PC-C1004,C:\docs\report_7.pdf,File Open,False,False,
F-C1004-22-8,05/24/2011 11:08:00,C1004,PC-C1004,C:\docs\report_8.pdf,File Open,False,False,
F-C1004-22-9,05/24/2011 11:09:00,C1004,PC-C1004,C:\docs\report_9.pdf,File Open,False,False,
F-C1005-22-0,05/24/2011 11:00:00,C1005,PC-C1005,C:\docs\report_0.pdf,File Open,False,False,
F-C1005-22-1,05/24/2011 11:01:00,C1005,PC-C1005,C:\docs\report_1.pdf,File Open,False,False,
F-C1005-22-2,05/24/2011 11:02:00,C1005,PC-C1005,C:\docs\report_2.pdf,File Open,False,False,
F-C1005-22-3,05/24/2011 11:03:00,C1005,PC-C1005,C:\docs\report_3.pdf,File Open,False,False,
F-C1005-22-4,05/24/2011 11:04:00,C1005,PC-C1005,C:\docs\report_4.pdf,File Open,False,False,
F-C1005-22-5,05/24/2011 11:05:00,C1005,PC-C1005,C:\docs\report_5.pdf,File Open,False,False,
F-C1005-22-6,05/24/2011 11:06:00,C1005,PC-C1005,C:\docs\report_6.pdf,File Open,False,False,
F-C1005-22-7,05/24/2011 11:07:00,C1005,PC-C1005,C:\docs\report_7.pdf,File Open,False,False,
F-C1006-22-0,05/24/2011 11:00:00,C1006,PC-C1006,C:\docs\report_0.pdf,File Open,False,False,
F-C1006-22-1,05/24/2011 11:01:00,C1006,PC-C1006,C:\docs\report_1.pdf,File Open,False,False,
F-C1006-22-2,05/24/2011 11:02:00,C1006,PC-C1006,C:\docs\report_2.pdf,File Open,False,False,
F-C1006-22-3,05/24/2011 11:03:00,C1006,PC-C1006,C:\docs\report_3.pdf,File Open,False,False,
F-C1006-22-4,05/24/2011 11:04:00,C1006,PC-C1006,C:\docs\report_4.pdf,File Open,False,False,
F-C1006-22-5,05/24/2011 11:05:00,C1006,PC-C1006,C:\docs\report_5.pdf,File Open,False,False,
F-C1006-22-6,05/24/2011 11:06:00,C1006,PC-C1006,C:\docs\report_6.pdf,File Open,False,False,
F-C1006-22-7,05/24/2011 11:07:00,C1006,PC-C1006,C:\docs\report_7.pdf,File Open,False,False,
F-C1006-22-8,05/24/2011 11:08:00,C1006,PC-C1006,C:\docs\report_8.pdf,File Open,False,False,
F-C1007-22-0,05/24/2011 11:00:00,C1007,PC-C1007,C:\docs\report_0.pdf,File Open,False,False,
F-C1007-22-1,05/24/2011 11:01:00,C1007,PC-C1007,C:\docs\report_1.pdf,File Open,False,False,
F-C1007-22-2,05/24/2011 11:02:00,C1007,PC-C1007,C:\docs\report_2.pdf,File Open,False,False,
F-C1007-22-3,05/24/2011 11:03:00,C1007,PC-C1007,C:\docs\report_3.pdf,File Open,False,False,
F-C1007-22-4,05/24/2011 11:04:00,C1007,PC-C1007,C:\docs\report_4.pdf,File Open,False,False,
F-C1007-22-5,05/24/2011 11:05:00,C1007,PC-C1007,C:\docs\report_5.pdf,File Open,False,False,
F-C1007-22-6,05/24/2011 11:06:00,C1007,PC-C1007,C:\docs\report_6.pdf,File Open,False,False,
F-C1007-22-7,05/24/2011 11:07:00,C1007,PC-C1007,C:\docs\report_7.pdf,File Open,False,False,
F-C1007-22-8,05/24/2011 11:08:00,C1007,PC-C1007,C:\docs\report_8.pdf,File Open,False,False,
F-C1007-22-9,05/24/2011 11:09:00,C1007,PC-C1007,C:\docs\report_9.pdf,File Open,False,False,
F-C1007-22-10,05/24/2011 11:10:00,C1007,PC-C1007,C:\docs\report_10.pdf,File Open,False,False,
F-C1007-22-11,05/24/2011 11:11:00,C1007,PC-C1007,C:\docs\report_11.pdf,File Open,False,False,
F-C1007-22-12,05/24/2011 11:12:00,C1007,PC-C1007,C:\docs\report_12.pdf,File Open,False,False,
F-C1007-22-13,05/24/2011 11:13:00,C1007,PC-C1007,C:\docs\report_13.pdf,File Open,False,False,
F-C1007-22-14,05/24/2011 11:14:00,C1007,PC-C1007,C:\docs\report_14.pdf,File Open,False,False,
F-C1007-22-15,05/24/2011 11:15:00,C1007,PC-C1007,C:\docs\report_15.pdf,File Open,False,False,
F-C1007-22-16,05/24/2011 11:16:00,C1007,PC-C1007,C:\docs\report_16.pdf,File Open,False,False,
F-C1007-22-17,05/24/2011 11:17:00,C1007,PC-C1007,C:\docs\report_17.pdf,File Open,False,False,
F-C1007-22-18,05/24/2011 11:18:00,C1007,PC-C1007,C:\docs\report_18.pdf,File Open,False,False,
F-C1007-22-19,05/24/2011 11:19:00,C1007,PC-C1007,C:\docs\report_19.pdf,File Open,False,False,
F-C1007-22-20,05/24/2011 11:20:00,C1007,PC-C1007,C:\docs\report_20.pdf,File Open,False,False,
F-C1007-22-21,05/24/2011 11:21:00,C1007,PC-C1007,C:\docs\report_21.pdf,File Open,False,False,
F-C1007-22-22,05/24/2011 11:22:00,C1007,PC-C1007,C:\docs\report_22.pdf,File Open,False,False,
F-C1007-22-23,05/24/2011 11:23:00,C1007,PC-C1007,C:\docs\report_23.pdf,File Open,False,False,
F-C1007-22-24,05/24/2011 11:24:00,C1007,PC-C1007,C:\docs\report_24.pdf,File Open,False,False,
F-C1007-22-25,05/24/2011 11:25:00,C1007,PC-C1007,C:\docs\report_25.pdf,File Open,False,False,
F-C1008-22-0,05/24/2011 11:00:00,C1008,PC-C1008,C:\docs\report_0.pdf,File Open,False,False,
F-C1008-22-1,05/24/2011 11:01:00,C1008,PC-C1008,C:\docs\report_1.pdf,File Open,False,False,
F-C1008-22-2,05/24/2011 11:02:00,C1008,PC-C1008,C:\docs\report_2.pdf,File Open,False,False,
F-C1008-22-3,05/24/2011 11:03:00,C1008,PC-C1008,C:\docs\report_3.pdf,File Open,False,False,
F-C1008-22-4,05/24/2011 11:04:00,C1008,PC-C1008,C:\docs\report_4.pdf,File Open,False,False,
F-C1008-22-5,05/24/2011 11:05:00,C1008,PC-C1008,C:\docs\report_5.pdf,File Open,False,False,
F-C1008-22-6,05/24/2011 11:06:00,C1008,PC-C1008,C:\docs\report_6.pdf,File Open,False,False,
F-C1008-22-7,05/24/2011 11:07:00,C1008,PC-C1008,C:\docs\report_7.pdf,File Open,False,False,
F-C1009-22-0,05/24/2011 11:00:00,C1009,PC-C1009,C:\docs\report_0.pdf,File Open,False,False,
F-C1009-22-1,05/24/2011 11:01:00,C1009,PC-C1009,C:\docs\report_1.pdf,File Open,False,False,
F-C1009-22-2,05/24/2011 11:02:00,C1009,PC-C1009,C:\docs\report_2.pdf,File Open,False,False,
F-C1009-22-3,05/24/2011 11:03:00,C1009,PC-C1009,C:\docs\report_3.pdf,File Open,False,False,
F-C1009-22-4,05/24/2011 11:04:00,C1009,PC-C1009,C:\docs\report_4.pdf,File Open,False,False,
F-C1009-22-5,05/24/2011 11:05:00,C1009,PC-C1009,C:\docs\report_5.pdf,File Open,False,False,
F-C1009-22-6,05/24/2011 11:06:00,C1009,PC-C1009,C:\docs\report_6.pdf,File Open,False,False,
F-C1009-22-7,05/24/2011 11:07:00,C1009,PC-C1009,C:\docs\report_7.pdf,File Open,False,False,
F-C1009-22-8,05/24/2011 11:08:00,C1009,PC-C1009,C:\docs\report_8.pdf,File Open,False,False,
F-C1010-22-0,05/24/2011 11:00:00,C1010,PC-C1010,C:\docs\report_0.pdf,File Open,False,False,
F-C1010-22-1,05/24/2011 11:01:00,C1010,PC-C1010,C:\docs\report_1.pdf,File Open,False,False,
F-C1010-22-2,05/24/2011 11:02:00,C1010,PC-C1010,C:\docs\report_2.pdf,File Open,False,False,
F-C1010-22-3,05/24/2011 11:03:00,C1010,PC-C1010,C:\docs\report_3.pdf,File Open,False,False,
F-C1010-22-4,05/24/2011 11:04:00,C1010,PC-C1010,C:\docs\report_4.pdf,File Open,False,False,
F-C1010-22-5,05/24/2011 11:05:00,C1010,PC-C1010,C:\docs\report_5.pdf,File Open,False,False,
F-C1010-22-6,05/24/2011 11:06:00,C1010,PC-C1010,C:\docs\report_6.pdf,File Open,False,False,
F-C1010-22-7,05/24/2011 11:07:00,C1010,PC-C1010,C:\docs\report_7.pdf,File Open,False,False,
F-C1010-22-8,05/24/2011 11:08:00,C1010,PC-C1010,C:\docs\report_8.pdf,File Open,False,False,
F-C1010-22-9,05/24/2011 11:09:00,C1010,PC-C1010,C:\docs\report_9.pdf,File Open,False,False,
F-C1011-22-0,05/24/2011 11:00:00,C1011,PC-C1011,C:\docs\report_0.pdf,File Open,False,False,
F-C1011-22-1,05/24/2011 11:01:00,C1011,PC-C1011,C:\docs\report_1.pdf,File Open,False,False,
F-C1011-22-2,05/24/2011 11:02:00,C1011,PC-C1011,C:\docs\report_2.pdf,File Open,False,False,
F-C1011-22-3,05/24/2011 11:03:00,C1011,PC-C1011,C:\docs\report_3.pdf,File Open,False,False,
F-C1011-22-4,05/24/2011 11:04:00,C1011,PC-C1011,C:\docs\report_4.pdf,File Open,False,False,
F-C1011-22-5,05/24/2011 11:05:00,C1011,PC-C1011,C:\docs\report_5.pdf,File Open,False,False,
F-C1011-22-6,05/24/2011 11:06:00,C1011,PC-C1011,C:\docs\report_6.pdf,File Open,False,False,
F-C1011-22-7,05/24/2011 11:07:00,C1011,PC-C1011,C:\docs\report_7.pdf,File Open,False,False,
F-C1012-22-0,05/24/2011 11:00:00,C1012,PC-C1012,C:\docs\report_0.pdf,File Open,False,False,
F-C1012-22-1,05/24/2011 11:01:00,C1012,PC-C1012,C:\docs\report_1.pdf,File Open,False,False,
F-C1012-22-2,05/24/2011 11:02:00,C1012,PC-C1012,C:\docs\report_2.pdf,File Open,False,False,
F-C1012-22-3,05/24/2011 11:03:00,C1012,PC-C1012,C:\docs\report_3.pdf,File Open,False,False,
F-C1012-22-4,05/24/2011 11:04:00,C1012,PC-C1012,C:\docs\report_4.pdf,File Open,False,False,
F-C1012-22-5,05/24/2011 11:05:00,C1012,PC-C1012,C:\docs\report_5.pdf,File Open,False,False,
F-C1012-22-6,05/24/2011 11:06:00,C1012,PC-C1012,C:\docs\report_6.pdf,File Open,False,False,
F-C1012-22-7,05/24/2011 11:07:00,C1012,PC-C1012,C:\docs\report_7.pdf,File Open,False,False,
F-C1012-22-8,05/24/2011 11:08:00,C1012,PC-C1012,C:\docs\report_8.pdf,File Open,False,False,
F-C1013-22-0,05/24/2011 11:00:00,C1013,PC-C1013,C:\docs\report_0.pdf,File Open,False,False,
F-C1013-22-1,05/24/2011 11:01:00,C1013,PC-C1013,C:\docs\report_1.pdf,File Open,False,False,
F-C1013-22-2,05/24/2011 11:02:00,C1013,PC-C1013,C:\docs\report_2.pdf,File Open,False,False,
F-C1013-22-3,05/24/2011 11:03:00,C1013,PC-C1013,C:\docs\report_3.pdf,File Open,False,False,
F-C1013-22-4,05/24/2011 11:04:00,C1013,PC-C1013,C:\docs\report_4.pdf,File Open,False,False,
F-C1013-22-5,05/24/2011 11:05:00,C1013,PC-C1013,C:\docs\report_5.pdf,File Open,False,False,
F-C1013-22-6,05/24/2011 11:06:00,C1013,PC-C1013,C:\docs\report_6.pdf,File Open,False,False,
F-C1013-22-7,05/24/2011 11:07:00,C1013,PC-C1013,C:\docs\report_7.pdf,File Open,False,False,
F-C1013-22-8,05/24/2011 11:08:00,C1013,PC-C1013,C:\docs\report_8.pdf,File Open,False,False,
F-C1013-22-9,05/24/2011 11:09:00,C1013,PC-C1013,C:\docs\report_9.pdf,File Open,False,False,
F-C1014-22-0,05/24/2011 11:00:00,C1014,PC-C1014,C:\docs\report_0.pdf,File Open,False,False,
F-C1014-22-1,05/24/2011 11:01:00,C1014,PC-C1014,C:\docs\report_1.pdf,File Open,False,False,
F-C1014-22-2,05/24/2011 11:02:00,C1014,PC-C1014,C:\docs\report_2.pdf,File Open,False,False,
F-C1014-22-3,05/24/2011 11:03:00,C1014,PC-C1014,C:\docs\report_3.pdf,File Open,False,False,
F-C1014-22-4,05/24/2011 11:04:00,C1014,PC-C1014,C:\docs\report_4.pdf,File Open,False,False,
F-C1014-22-5,05/24/2011 11:05:00,C1014,PC-C1014,C:\docs\report_5.pdf,File Open,False,False,
F-C1014-22-6,05/24/2011 11:06:00,C1014,PC-C1014,C:\docs\report_6.pdf,File Open,False,False,
F-C1014-22-7,05/24/2011 11:07:00,C1014,PC-C1014,C:\docs\report_7.pdf,File Open,False,False,
F-C1015-22-0,05/24/2011 11:00:00,C1015,PC-C1015,C:\docs\report_0.pdf,File Open,False,False,
F-C1015-22-1,05/24/2011 11:01:00,C1015,PC-C1015,C:\docs\report_1.pdf,File Open,False,False,
F-C1015-22-2,05/24/2011 11:02:00,C1015,PC-C1015,C:\docs\report_2.pdf,File Open,False,False,
F-C1015-22-3,05/24/2011 11:03:00,C1015,PC-C1015,C:\docs\report_3.pdf,File Open,False,False,
F-C1015-22-4,05/24/2011 11:04:00,C1015,PC-C1015,C:\docs\report_4.pdf,File Open,False,False,
F-C1015-22-5,05/24/2011 11:05:00,C1015,PC-C1015,C:\docs\report_5.pdf,File Open,False,False,
F-C1015-22-6,05/24/2011 11:06:00,C1015,PC-C1015,C:\docs\report_6.pdf,File Open,False,False,
F-C1015-22-7,05/24/2011 11:07:00,C1015,PC-C1015,C:\docs\report_7.pdf,File Open,False,False,
F-C1015-22-8,05/24/2011 11:08:00,C1015,PC-C1015,C:\docs\report_8.pdf,File Open,False,False,
F-C1016-22-0,05/24/2011 11:00:00,C1016,PC-C1016,C:\docs\report_0.pdf,File Open,False,False,
F-C1016-22-1,05/24/2011 11:01:00,C1016,PC-C1016,C:\docs\report_1.pdf,File Open,False,False,
F-C1016-22-2,05/24/2011 11:02:00,C1016,PC-C1016,C:\docs\report_2.pdf,File Open,False,False,
F-C1016-22-3,05/24/2011 11:03:00,C1016,PC-C1016,C:\docs\report_3.pdf,File Open,False,False,
F-C1016-22-4,05/24/2011 11:04:00,C1016,PC-C1016,C:\docs\report_4.pdf,File Open,False,False,
F-C1016-22-5,05/24/2011 11:05:00,C1016,PC-C1016,C:\docs\report_5.pdf,File Open,False,False,
F-C1016-22-6,05/24/2011 11:06:00,C1016,PC-C1016,C:\docs\report_6.pdf,File Open,False,False,
F-C1016-22-7,05/24/2011 11:07:00,C1016,PC-C1016,C:\docs\report_7.pdf,File Open,False,False,
F-C1016-22-8,05/24/2011 11:08:00,C1016,PC-C1016,C:\docs\report_8.pdf,File Open,False,False,
F-C1016-22-9,05/24/2011 11:09:00,C1016,PC-C1016,C:\docs\report_9.pdf,File Open,False,False,
F-C1017-22-0,05/24/2011 11:00:00,C1017,PC-C1017,C:\docs\report_0.pdf,File Open,False,False,
F-C1017-22-1,05/24/2011 11:01:00,C1017,PC-C1017,C:\docs\report_1.pdf,File Open,False,False,
F-C1017-22-2,05/24/2011 11:02:00,C1017,PC-C1017,C:\docs\report_2.pdf,File Open,False,False,
F-C1017-22-3,05/24/2011 11:03:00,C1017,PC-C1017,C:\docs\report_3.pdf,File Open,False,False,
F-C1017-22-4,05/24/2011 11:04:00,C1017,PC-C1017,C:\docs\report_4.pdf,File Open,False,False,
F-C1017-22-5,05/24/2011 11:05:00,C1017,PC-C1017,C:\docs\report_5.pdf,File Open,False,False,
F-C1017-22-6,05/24/2011 11:06:00,C1017,PC-C1017,C:\docs\report_6.pdf,File Open,False,False,
F-C1017-22-7,05/24/2011 11:07:00,C1017,PC-C1017,C:\docs\report_7.pdf,File Open,False,False,
F-C1018-22-0,05/24/2011 11:00:00,C1018,PC-C1018,R:\docs\confidential_export_0.pdf,File Copy,True,False,
F-C1018-22-1,05/24/2011 11:01:00,C1018,PC-C1018,R:\docs\confidential_export_1.pdf,File Copy,True,False,
F-C1018-22-2,05/24/2011 11:02:00,C1018,PC-C1018,R:\docs\confidential_export_2.pdf,File Copy,True,False,
F-C1018-22-3,05/24/2011 11:03:00,C1018,PC-C1018,R:\docs\confidential_export_3.pdf,File Copy,True,False,
F-C1018-22-4,05/24/2011 11:04:00,C1018,PC-C1018,C:\docs\report_4.pdf,File Open,False,False,
F-C1018-22-5,05/24/2011 11:05:00,C1018,PC-C1018,C:\docs\report_5.pdf,File Open,False,False,
F-C1018-22-6,05/24/2011 11:06:00,C1018,PC-C1018,C:\docs\report_6.pdf,File Open,False,False,
F-C1018-22-7,05/24/2011 11:07:00,C1018,PC-C1018,C:\docs\report_7.pdf,File Open,False,False,
F-C1018-22-8,05/24/2011 11:08:00,C1018,PC-C1018,C:\docs\report_8.pdf,File Open,False,False,
F-C1018-22-9,05/24/2011 11:09:00,C1018,PC-C1018,C:\docs\report_9.pdf,File Open,False,False,
F-C1018-22-10,05/24/2011 11:10:00,C1018,PC-C1018,C:\docs\report_10.pdf,File Open,False,False,
F-C1018-22-11,05/24/2011 11:11:00,C1018,PC-C1018,C:\docs\report_11.pdf,File Open,False,False,
F-C1018-22-12,05/24/2011 11:12:00,C1018,PC-C1018,C:\docs\report_12.pdf,File Open,False,False,
F-C1018-22-13,05/24/2011 11:13:00,C1018,PC-C1018,C:\docs\report_13.pdf,File Open,False,False,
F-C1018-22-14,05/24/2011 11:14:00,C1018,PC-C1018,C:\docs\report_14.pdf,File Open,False,False,
F-C1018-22-15,05/24/2011 11:15:00,C1018,PC-C1018,C:\docs\report_15.pdf,File Open,False,False,
F-C1018-22-16,05/24/2011 11:16:00,C1018,PC-C1018,C:\docs\report_16.pdf,File Open,False,False,
F-C1018-22-17,05/24/2011 11:17:00,C1018,PC-C1018,C:\docs\report_17.pdf,File Open,False,False,
F-C1018-22-18,05/24/2011 11:18:00,C1018,PC-C1018,C:\docs\report_18.pdf,File Open,False,False,
F-C1018-22-19,05/24/2011 11:19:00,C1018,PC-C1018,C:\docs\report_19.pdf,File Open,False,False,
F-C1018-22-20,05/24/2011 11:20:00,C1018,PC-C1018,C:\docs\report_20.pdf,File Open,False,False,
F-C1018-22-21,05/24/2011 11:21:00,C1018,PC-C1018,C:\docs\report_21.pdf,File Open,False,False,
F-C1018-22-22,05/24/2011 11:22:00,C1018,PC-C1018,C:\docs\report_22.pdf,File Open,False,False,
F-C1018-22-23,05/24/2011 11:23:00,C1018,PC-C1018,C:\docs\report_23.pdf,File Open,False,False,
F-C1018-22-24,05/24/2011 11:24:00,C1018,PC-C1018,C:\docs\report_24.pdf,File Open,False,False,
F-C1018-22-25,05/24/2011 11:25:00,C1018,PC-C1018,C:\docs\report_25.pdf,File Open,False,False,
F-C1018-22-26,05/24/2011 11:26:00,C1018,PC-C1018,C:\docs\report_26.pdf,File Open,False,False,
F-C1018-22-27,05/24/2011 11:27:00,C1018,PC-C1018,C:\docs\report_27.pdf,File Open,False,False,
F-C1018-22-28,05/24/2011 11:28:00,C1018,PC-C1018,C:\docs\report_28.pdf,File Open,False,False,
F-C1018-22-29,05/24/2011 11:29:00,C1018,PC-C1018,C:\docs\report_29.pdf,File Open,False,False,
